OTUID	checkm_completeness	checkm_contamination	checkm_marker_count	coding_density	gc_percentage	genome_size	Phylum	Class	Order	Family	Genus
GCF_010667575	99.68	0	582	89.08942558	57.83037523	4858241	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_004358675	99.7	0.76	617	90.21317874	58.42071956	3893634	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Fluviibacterium
GCF_011762485	99.21	0.61	571	90.6469583	32.59910835	4158166	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Yeosuana
GCF_011806385	99.25	1.57	625	88.93926101	62.2079343	4271984	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Epibacterium
GCF_013346665	99.68	0.48	582	89.88715005	59.78821245	3785026	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_014062345	98.83	0.33	548	92.01659747	30.85990769	2622328	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Tenacibaculum
GCF_014199445	100	0.13	388	92.14077827	61.89845084	3243171	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rubricella
GCF_014287475	99.42	1.32	333	89.77135787	41.48906426	3598112	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Mediterraneibacter
GCF_014397005	99.92	1.08	571	88.00639931	34.06022211	5464339	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Kordia
GCF_900100895	96.68	1.71	420	91.88295889	45.06885805	3242758	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_UBA1258
GCF_900104375	99.34	0.5	571	90.16851151	36.89414867	3817662	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_MAR-2010-188
GCF_900106645	99.65	0.8	511	88.25555069	34.03139515	3856409	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_900108405	98.28	0.76	568	90.40007519	67.31276042	3191900	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_900110615	99.65	0.18	511	92.34012403	30.63515014	2848114	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_900110775	98.72	0	582	90.12223866	60.54707806	4019514	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Litorimicrobium
GCF_900113415	98.1	0	278	85.04647164	41.4746836	3642652	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Oribacterium
GCF_900128995	99.09	1.39	617	89.88555462	64.87818424	4206024	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Loktanella
GCF_900129035	99.11	0.32	496	92.26258981	33.4372297	2534569	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroflexus
GCF_900129235	99.47	0.15	617	91.69598344	58.05853561	3743875	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Litoreibacter
GCF_900129575	98.59	0.35	511	86.02518191	32.5714812	3463995	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_900129875	98.34	0.65	654	91.30628159	60.37031658	4193223	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Marivita
GCF_900141995	99.24	0.3	617	90.566848	67.72069392	3574415	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Palleronia
GCF_900142035	99.65	0	511	92.34820684	31.82206836	3161259	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_900172355	99.39	0.3	617	89.41943592	66.72406422	5003117	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Oceanicola
GCF_900198195	99.66	0.45	548	91.19656225	30.30690512	4614879	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Tenacibaculum
GCF_902804475	99.47	0.91	511	87.11799353	34.08663569	5826243	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCA_001304855	88.7	1.9	278	84.67451516	49.28673772	4979725	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Enterocloster
GCA_002733185	85.84	0.65	496	91.14092577	32.27209036	2932338	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_GCA-002733185
GCA_008501705	95.85	1.59	496	92.57085848	41.89800738	3083223	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_RR4-38
GCA_009774135	85.7	2.49	278	90.62215804	51.94576368	3456019	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_UBA7182
GCA_012519195	97.18	1.01	263	86.22602897	37.07113293	3040336	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Herbinix
GCA_014323785	90.45	0.19	617	87.76474053	60.33725903	2553113	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rhodophyticola
GCA_014385165	98.88	0.37	492	89.04109878	41.30059468	4738048	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Bacteroides
GCA_014642275	98.94	0	511	92.84378451	32.39574651	2872468	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCA_014656415	99.25	1.42	582	90.61154313	66.42748819	5509734	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Seohaeicola
GCA_902613595	96.32	0	208	94.31552849	31.98360564	1904557	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_MS024-2A
GCA_902619165	84.7	0.4	388	93.29268747	36.97428814	2282643	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_CACIJG01
GCA_902774005	86.09	0	492	92.76438898	47.58535657	2119434	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_UBA4334
GCF_000018685	99.11	3.36	263	82.88121901	35.34852547	4847594	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Lachnoclostridium
GCF_000144625	99.37	0	278	88.01086284	45.00474064	4662871	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Lacrimispora
GCF_000153485	98.73	2.28	496	83.32915301	34.52528928	4321832	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroflexus
GCF_000160135	98.09	0	276	85.36767799	54.67546392	2676554	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Oribacterium
GCF_000318095	97.12	0.37	492	85.06852873	46.13144796	2553017	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_F0040
GCF_000355805	98.86	0.29	496	90.13609795	37.39559981	3305193	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Dokdonia
GCF_000364225	98.16	1.91	354	81.55716114	42.8648792	6508819	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Eubacterium_J
GCF_000382125	99.28	1.11	571	90.30614308	38.25234624	3906474	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Eudoraea
GCF_000403475	94.74	1.07	333	88.08644717	44.95957665	4455623	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_MD308
GCF_000403495	97.13	3.12	354	88.28766932	40.95492172	4571652	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_CAG-95
GCF_000424585	99.58	0	543	89.46574062	44.00605046	3813073	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Butyrivibrio
GCF_000424985	99.67	0.17	571	86.24807345	36.80695897	4480165	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Arenibacter
GCF_000442315	87.05	0	388	88.18662698	69.1781713	3163144	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rubellimicrobium
GCF_000473225	99.89	0.32	582	89.20813167	60.77282075	4948550	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sedimentitalea
GCF_000614125	95.52	0.5	492	89.08860942	47.05150505	4884492	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Bacteroides
GCF_000621405	98.21	0	420	91.51631949	47.62714601	2944241	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_NK4A144
GCF_000622365	99.36	0	582	91.19365463	58.32149925	3914541	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_000702265	99.58	0.21	543	90.33766603	40.20316389	3407272	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Butyrivibrio
GCF_000797465	99.06	0.99	571	92.26602068	32.71008387	3633537	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroserpens
GCF_000967725	99.39	0.86	615	91.71244613	54.33565997	3557636	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Yoonia
GCF_001529295	99.29	0.11	511	88.06538634	34.35899781	3827405	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_001552765	99.66	0	567	85.2817025	45.81504914	3036377	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_001691415	98.69	1.76	568	89.63114488	65.95242839	5149122	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pararhodobacter
GCF_002150205	99.29	0.35	511	89.35460787	33.89008976	3594156	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_002161355	98.83	0.99	333	88.42207763	50.27772791	3431056	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Mediterraneibacter
GCF_002166865	99.1	0.77	654	90.72226433	67.53552515	3361844	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCF_002266855	99.34	0.33	571	91.65220013	36.96544823	3203946	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Winogradskyella
GCF_002760615	99.55	1.27	568	86.87588508	60.63475838	5546835	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Puniceibacterium
GCF_003008425	99.67	0.37	571	92.15342173	32.14293799	2915806	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aurantibacter
GCF_003043925	99.32	0.51	567	87.56226838	47.54315409	3198654	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_003095655	99.24	0	496	89.85063118	37.15622169	3623447	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Dokdonia
GCF_003201935	99.7	0.24	615	90.48568041	57.81247808	3921447	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Yoonia
GCF_003385115	99.29	0.18	511	87.82664673	34.19966868	5124726	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003387615	99.66	0.67	548	90.27611258	31.74271004	3423857	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Tenacibaculum
GCF_003417655	99.36	0.23	582	89.716746	63.62580579	3509006	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Lentibacter
GCF_003426735	99.67	0.33	571	87.38916414	40.93269758	5040562	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Arenibacter
GCF_003634755	99.29	0.29	511	88.18529784	33.93859409	3305187	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_003663945	99.67	0.33	571	92.16927104	30.44349423	3123464	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Lacinutrix
GCF_003667275	98.81	1.14	496	90.356047	33.67656184	3281196	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Mesonia
GCF_003688405	99.24	0	496	89.97414113	36.70171784	3845875	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Ulvibacter
GCF_003688495	98.94	0	511	87.31223827	32.75393873	3397857	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_004010155	99.24	1.77	568	87.80037448	66.78471356	4778327	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Solirhodobacter
GCF_004139715	98.6	0.18	571	92.19150622	42.42718728	3067493	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Muriicola
GCF_004335005	99.02	1.31	568	89.53479595	65.30953238	4597015	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_004342445	99.39	0.98	568	90.67178025	67.8909012	3789126	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rhodovulum
GCF_004362865	99.34	0.5	571	90.83150412	46.39957743	3337963	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Zeaxanthinibacter
GCF_004751985	99.4	2.42	617	88.70153421	60.50200561	3862905	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rhodophyticola
GCF_004797125	98.35	0.35	511	92.78962847	36.09728406	3130338	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_004801375	99.65	0.35	511	90.87803736	39.17163489	3856681	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_005222785	99.7	0	568	90.76002733	65.2674127	4284688	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Tabrizicola
GCF_006152115	99.24	0.86	617	87.19298257	66.55039266	4615821	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rubellimicrobium
GCF_006351965	98.74	0.05	617	90.93322203	64.47193269	4053612	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Vannielia
GCF_006438875	99.65	1.08	511	85.7231949	33.56018241	6463631	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_008084905	99.67	0.17	571	91.67119037	31.12040558	3043232	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Xanthomarina
GCF_008124785	99.62	0.57	496	89.19068116	36.07272013	3494383	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aquimarina
GCF_009363555	99.36	0	582	90.2299573	63.30696696	4264270	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Sulfitobacter
GCF_009380135	99.09	1.67	568	90.6302734	64.93638929	4326551	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Fertoebacter
GCF_009827095	98.36	4.41	654	89.43326862	67.35412206	5508818	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pseudooceanicola
GCF_009833495	100	0.4	388	92.16236241	65.01521445	3255458	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_KN286
GCF_010500845	99.34	2.48	571	91.83555309	42.93088142	4224634	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Muricauda
GCF_010614725	99.65	0.9	511	89.14351123	34.10391958	5754623	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_011089875	96.98	0.19	496	88.79422292	33.94660437	2592038	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroflexus
GCF_011960065	85.42	0.95	354	88.36222167	44.61051787	5142906	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_14-2
GCF_012113595	99.26	0.56	492	90.72105408	42.80432168	6782182	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Bacteroides
GCF_012911605	99.29	0.12	511	91.22687492	33.07394337	2988422	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_013394775	98.73	0.21	278	88.42334663	54.64700606	2527423	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Oribacterium
GCF_014062315	99.34	1.49	571	86.40956865	37.77114414	4707621	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Gelidibacter
GCF_014490725	98.88	0	568	90.93174683	60.06729961	3728105	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_014596935	99.67	1.53	571	90.93483682	35.34083493	4037004	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aestuariibaculum
GCF_900100005	99.55	0	654	90.39735582	62.87047917	3772513	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Lutimaribacter
GCF_900105135	99.62	0.42	496	91.22106337	37.06656012	3158583	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Gramella
GCF_900110375	99.29	0.65	511	88.09200236	34.15415208	3520953	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_900111875	99.09	0.04	568	91.29402806	61.05138365	3622008	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Poseidonocella
GCF_900114635	99.57	0.32	582	90.46204448	60.41385762	4226671	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Shimia
GCF_900116005	98.12	0.61	568	90.46161912	65.971973	3555572	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Poseidonocella
GCF_900116115	98.32	0.45	548	91.39499119	29.49925901	3484703	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Lutibacter
GCF_900116865	99.57	0.69	642	90.63628518	40.75294192	3666312	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Butyrivibrio
GCF_900119145	99.67	0.11	571	91.1535601	32.08030438	3922041	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Cellulophaga
GCF_900156835	99.39	1.62	568	89.64836588	61.10509669	4570660	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_900172275	99.37	0.15	614	91.33687918	59.55933655	3412627	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pseudooctadecabacter
GCF_900313005	99.6	0.9	654	91.29021404	57.32090313	3937835	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCF_900752065	94.3	0.16	278	89.76970783	48.3821508	2760146	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_CAG-56
GCA_001314655	98.33	0.4	617	91.19288325	67.62370624	3698543	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_HLUCCA08
GCA_002842985	98.24	0.68	654	91.01144558	64.72315715	4019979	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCA_003520545	88.96	3.96	616	90.11023666	62.2722393	3266064	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Maritimibacter
GCA_004552155	92.58	4.3	492	84.72564643	54.44379905	2337932	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotellamassilia
GCA_014323795	87.87	1.29	615	86.71388406	59.36030384	2578993	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Amylibacter
GCA_014638275	99.1	0.8	654	90.4452166	65.55408237	4612182	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Pseudooceanicola
GCA_014640175	99.49	0.13	496	90.29044034	32.8381256	2867267	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroflexus
GCF_014235875	99.01	0	571	92.18345984	35.09293843	3474875	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Croceivirga
GCF_000191065	99.21	0	567	82.39635744	51.61028791	3057407	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Prevotella
GCF_000212915	97.33	0	402	86.41078041	34.990965	2991798	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Bacteroides_E
GCF_000255455	98.67	0.4	496	87.98546888	32.80665101	4257070	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Aquimarina
GCF_000374365	98.88	0.84	492	88.86845877	47.70239343	4917576	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	Bacteroidaceae	g_Bacteroides
GCF_000378765	99.62	0	496	90.61030158	36.54926018	3001811	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Psychroflexus
GCF_000420865	99.57	0	642	92.68497309	43.36633312	3888106	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Butyrivibrio
GCF_000423065	99.62	0	496	91.17039375	36.91061239	3513826	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Gramella
GCF_000498535	99.65	0.35	511	89.60996889	38.52808446	3466544	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_000521865	98.49	2.46	654	90.98663843	69.77643752	4898228	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseivivax
GCF_000744325	99.9	1	654	90.29753322	60.74715348	5113782	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Roseovarius
GCF_000766795	99.16	0.83	548	89.94327641	29.24198047	3914068	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Polaribacter
GCF_000787695	89.98	0.51	568	87.59826116	66.05797901	4010486	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Paracoccus
GCF_001078595	98.99	1.99	617	87.57802975	63.51010868	5037502	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Rhodobacter_B
GCF_001403795	98.54	0.91	617	90.22577867	64.66817735	3486999	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Jannaschia
GCF_002150005	100	1.01	617	92.25453685	54.60484792	3072121	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Marivivens
GCF_002160985	97.66	2.44	333	88.94441059	52.26408668	3467513	p_Firmicutes_A	c_Clostridia	o_Lachnospirales	Lachnospiraceae	g_Lachnoclostridium_B
GCF_002201235	99.33	0.67	548	91.9757295	31.21349149	2673863	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Polaribacter
GCF_002251775	98.65	1.66	511	88.10492563	40.36636948	3247176	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Flavobacterium
GCF_002723615	98.94	0.45	617	89.00895687	67.92796841	3800995	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Limimaricola
GCF_002831685	99.66	0.67	548	88.42045923	30.64463998	3567309	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Polaribacter
GCF_002900965	99.7	0.15	568	90.94161703	63.41605366	3702758	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_ETT8
GCF_002954765	98.26	0	496	91.51782288	35.10523463	3323003	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	Flavobacteriaceae	g_Nonlabens
GCF_003008555	99.57	0.8	582	91.13326262	65.63845454	4262966	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_SH-1
GCF_003031585	99.7	0.79	615	89.97992758	55.13672546	3729993	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	Rhodobacteraceae	g_Halocynthiibacter
