OTUID	C00120	C00194	C03492	C00062	C00097	C00025	C00135	C00407	C00123	C00047	C00073	C00077	C00079	C00148	C00065	C00188	C00078	C00082	C05819	C00003	C03313	C00032	C00018	C00016	C00101	C00068	C00390	C00105	C00130
GCF_900106675	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.9	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_900106695	0.333333333	0.857142857	0.6	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.4	0.142857143	0.9	0.666666667	0.857142857	0.4	0.25	0.444444444	1	1
GCF_900106755	1	0.285714286	0.6	0.666666667	1	0.181818182	1	1	1	1	0.857142857	0.5	0	0.5	0.666666667	0.8	1	0	0.555555556	1	0.285714286	0.4	0.666666667	1	1	0.75	0.111111111	1	1
GCF_900106785	0.333333333	0.142857143	0.6	0.666666667	1	0.090909091	1	1	1	1	0.714285714	0.5	0.5	0	0.333333333	0.6	0.666666667	0	0.444444444	1	0.142857143	0.3	0.5	1	0.4	0.571428571	0.111111111	1	1
GCF_900106795	0	0.142857143	0.6	0.142857143	1	0.363636364	0	0.25	0	0.571428571	0.571428571	0.25	0	0.5	0.333333333	0.2	0	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900106805	0.333333333	1	0.8	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.5	0.142857143	0.9	0.666666667	0.857142857	0.6	0.444444444	0.666666667	1	1
GCF_900106845	0.333333333	0.857142857	0	0.333333333	1	0	0	0.2	0	0.571428571	0.428571429	0	0	0.5	0.333333333	0.2	0	0	0	0.2	0	0.7	0	0.285714286	0.6	0.428571429	0	0.666666667	1
GCF_900107015	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900107025	0	1	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.375	0.142857143	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900107235	0	0.857142857	0.2	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900107355	0	0.285714286	0.2	1	1	0.363636364	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.625	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_900107415	0	0.857142857	0.2	1	0.5	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCF_900107545	0.333333333	0.714285714	0.6	1	1	0.090909091	0.666666667	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	1	0	0.7	1	1	0.8	0.714285714	0	1	1
GCF_900107575	0.333333333	0	0.2	1	1	0.090909091	0.666666667	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	0.666666667	0.5	0	0.4	0	0.2	0.166666667	0.142857143	0.6	0.333333333	0	1	1
GCF_900107585	0	0.857142857	0.6	1	1	0.363636364	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.9	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_900107595	0	0.142857143	0.6	0	1	0.272727273	1	0.25	0	0.571428571	0.428571429	0	0	0.5	0.333333333	0.2	1	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900107635	0.333333333	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_900107835	0.333333333	0.857142857	0.2	1	1	0	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.8	1	0.5	0	0.4	0	1	0.166666667	1	0.4	0.285714286	0	1	1
GCF_900107935	0.666666667	0.857142857	0.6	1	1	0.6	1	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	1	0.8	0.571428571	1	1	1	0.8	0.857142857	1	1	1
GCF_900108015	1	0.571428571	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.8	0.285714286	1	0.5	1	1	0.25	0.111111111	1	1
GCF_900108105	0	0.857142857	0	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	0.2	0	0.2	0.166666667	0.285714286	0.4	0.5	0	1	1
GCF_900108205	0.333333333	0.714285714	0.6	0.666666667	1	0.090909091	0.833333333	1	1	0.857142857	0.857142857	1	0	1	1	1	1	0	0	0.8	0	0.2	0.333333333	1	0.8	0.333333333	0	1	1
GCF_900108225	0.666666667	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_900108275	0	1	0.8	1	0.5	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900108395	0	0.142857143	0.6	0	1	0.181818182	1	0.25	0	0.857142857	1	0	0	0	0.333333333	0.6	0	0	0.555555556	0.8	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	1
GCF_900108405	0.333333333	0.857142857	0.6	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.8	0.142857143	0.875	0.666666667	0.857142857	0.6	0.444444444	0.666666667	1	1
GCF_900108955	0.666666667	0.571428571	0.6	0.666666667	1	0.181818182	1	0.25	0	0.714285714	0.714285714	0.25	0	0.5	0.666666667	0.2	1	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	1
GCF_900109035	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900109075	0.666666667	0.571428571	0.6	0.666666667	1	0.272727273	1	0.666666667	1	1	0.857142857	0.25	0.5	0.5	0.333333333	1	0.333333333	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.571428571	0.111111111	1	1
GCF_900109145	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.857142857	0.6	0.555555556	0.555555556	1	1
GCF_900109195	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.9	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_900109285	0	0.857142857	0.4	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900109295	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_900109345	0.666666667	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.75	0.285714286	1	0.5	1	1	0.25	0.111111111	1	0.875
GCF_900109375	0.666666667	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	1	1	0.571428571	0.111111111	1	1
GCF_900109455	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900109555	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	0.666666667	0.666666667	0.111111111	1	0	0.875	0.666666667	0.714285714	0.8	0.25	0.555555556	1	1
GCF_900109705	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_900109855	0	0.857142857	0.6	1	0.5	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900109955	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	0.6	0.2	0.666666667	1	1
GCF_900110025	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	1	1	0.666666667	0.333333333	1	0.142857143	0.9	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900110065	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_900110115	0	0.857142857	0.8	1	1	0.363636364	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_900110285	0.333333333	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	1	0.142857143	0.875	0.666666667	0.857142857	0.8	0.555555556	0.555555556	1	1
GCF_900110295	0.333333333	0.714285714	0.6	0.666666667	1	0	0	0.4	0	0.833333333	0.571428571	0	0	0.5	0.666666667	1	0	0	0	0.8	0	0.6	0	1	0.6	0.714285714	0	0.666666667	1
GCF_900110375	0.666666667	0.714285714	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.8	0.285714286	1	0.5	1	1	0.571428571	0.111111111	1	1
GCF_900110425	0	0.857142857	0.2	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.8	0.142857143	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900110615	0.666666667	0.571428571	0.6	0	1	0.181818182	1	0.25	0	0.714285714	0.714285714	0	0	0.5	0.666666667	0.2	1	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.571428571	0.111111111	1	1
GCF_900110705	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.875	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCF_900110775	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	1	0.25	0.555555556	1	1
GCF_900110975	0.333333333	0.714285714	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	0.8	0	0.2	1	1	0.8	0.714285714	0	1	1
GCF_900111025	0	0.142857143	0.6	0.666666667	0.5	0.181818182	1	1	1	0.857142857	0.714285714	0.5	0	0.5	0.666666667	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900111075	0.666666667	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_900111235	0.333333333	0	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.6	0.666666667	0.5	0	1	0	0.7	1	1	0.8	0.714285714	0	1	1
GCF_900111315	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_900111325	0.333333333	0.857142857	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	0.333333333	0.5	0	1	0	0.2	1	1	0.6	0.714285714	0	1	1
GCF_900111595	0.333333333	0.857142857	0.6	1	1	0	0.666666667	1	1	0.857142857	0.857142857	1	0.5	1	0.666666667	0.8	0.666666667	0.5	0	1	0	0.8	1	1	0.8	0.714285714	0	1	1
GCF_900111675	0.666666667	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	1	0.142857143	0.875	0.666666667	0.857142857	0.8	0.555555556	0.555555556	1	1
GCF_900111875	0	0.142857143	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	1	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900111945	0	0.857142857	0.8	1	0.5	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_900111965	0.666666667	0.714285714	0.6	0.666666667	1	0.272727273	1	0.25	0	0.857142857	1	0.25	0	0.5	0.666666667	0.6	0.666666667	0	0.555555556	0.75	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900111985	0.666666667	1	0.6	1	1	0.181818182	0	0.4	0	0.714285714	0.714285714	0	0	0.5	0.333333333	0.8	0	0	0	1	0	0.8	1	1	0.8	0.571428571	0	0.666666667	1
GCF_900112085	0.333333333	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	1	0.714285714	1	0.5	1	1	1	0.666666667	0.5	0	1	0	0.8	1	1	0.8	0.2	0	1	1
GCF_900112105	0.666666667	0.142857143	0.6	0.666666667	1	0.2	1	1	1	0.857142857	1	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.75	0.285714286	1	0.5	1	1	0.75	0.111111111	1	1
GCF_900112195	0	0.714285714	0.2	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	0.2	0	0.3	0.166666667	1	0.4	0.5	0	1	1
GCF_900112245	0.666666667	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.5	0.111111111	1	1
GCF_900112335	0	0.857142857	0.4	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.5	0	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_900112395	0.333333333	0.142857143	0.6	0.666666667	0.5	0.272727273	1	1	1	0.857142857	0.714285714	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	1
GCF_900112485	0.333333333	0.857142857	0.6	1	1	0.090909091	0.666666667	1	1	0.714285714	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.5	0	1	0	0.7	1	1	0.8	0.5	0	1	1
GCF_900112575	0.333333333	0.571428571	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	0.8	0.571428571	0.111111111	1	1
GCF_900112595	0	0.142857143	0.6	0.666666667	0.5	0.181818182	1	1	1	0.857142857	0.714285714	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	1	0.571428571	0.111111111	1	1
GCF_900112685	0	0.857142857	0.2	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.875	0.666666667	0.857142857	1	0.555555556	0.555555556	1	1
GCF_900112755	0	0.857142857	0.4	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.5	0	0.9	0.666666667	0.857142857	0.6	0.25	0.555555556	1	1
GCF_900112795	0.333333333	0.857142857	0.6	1	1	0.272727273	1	1	1	0.857142857	0.857142857	0.25	0.5	0.5	1	0.8	0.666666667	0	0.444444444	0.8	0.142857143	1	0.833333333	0.857142857	1	0.5	0.111111111	1	1
GCF_900112895	0.666666667	1	0.4	1	1	0	1	0.75	1	1	0.714285714	0.75	0.5	1	1	1	0.666666667	0.5	0	0.2	0	0.7	0.166666667	1	0.4	0.5	0	1	1
GCF_900112915	0	0.857142857	0.2	0.333333333	1	0	0	0	0	0.222222222	0.285714286	0	0	0.5	0.333333333	0.6	0	0	0	0.8	0	0.8	0.166666667	1	0.6	0.5	0	0.666666667	1
GCF_900112955	0.333333333	0.714285714	0.6	0.666666667	1	0	0	0.6	0	0.833333333	0.571428571	0	0	0.5	0.666666667	1	0	0	0	0.2	0	0.6	0	0.857142857	0.8	0.714285714	0	0.666666667	1
GCF_900113005	0.333333333	1	0.6	1	1	0.272727273	1	1	1	1	0.857142857	0.5	0	0.5	0.666666667	0.8	1	0.5	0.666666667	0.8	0.285714286	1	0.666666667	0.857142857	1	0.5	0.111111111	1	1
GCF_900113305	0.333333333	0.142857143	0	0.666666667	1	0	1	1	1	1	0.857142857	0.25	0.5	0	0.333333333	0.6	0.666666667	0	0.666666667	0.4	0.285714286	0.3	1	0.857142857	0.8	0.25	0.111111111	0.666666667	1
GCF_900113415	0	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	0.4	0	1	0.166666667	1	0.4	0.333333333	0	1	1
GCF_900113655	0.333333333	0.857142857	0.6	1	1	0.090909091	0.666666667	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	1	0	0.4	0.166666667	1	0.6	0.714285714	0	1	1
GCF_900113695	0.333333333	0.857142857	0.6	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.222222222	1	0.142857143	0.9	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900113875	0	0.857142857	0.2	1	0.5	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.6	0	0.555555556	1	1
GCF_900113955	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	1	0	0.875	0.666666667	0.857142857	1	0.5	0.666666667	1	1
GCF_900114005	0	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	1	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.6	0.75	0.111111111	1	1
GCF_900114105	0.5	0.857142857	0.6	0.666666667	1	0.181818182	1	0.8	0	0.857142857	1	0	0	0.5	0.666666667	1	0	0	0	0.8	0	0.6	0	1	0.6	0.714285714	0	0.666666667	1
GCF_900114135	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.6	0	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_900114265	0.666666667	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	1	1	1	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_900114405	0.666666667	0.857142857	0.2	1	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0	1	0	0.3	0.166666667	0.857142857	0.6	0.333333333	0	1	1
GCF_900114415	0	1	0.8	1	1	0.454545455	1	1	1	1	0.857142857	1	0	1	1	0.8	1	0.333333333	0.111111111	0.625	0	0.875	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_900114485	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.9	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_900114635	0	1	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.9	0.666666667	0.857142857	0.8	0.2	0.555555556	1	1
GCF_900114675	0	0.857142857	0.8	1	1	0.454545455	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.6	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_900115105	0	0.857142857	0.8	1	0.5	0.363636364	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.375	0	0.875	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_900115115	0	0.142857143	0.6	0	1	0.090909091	0	0.25	0	0.857142857	1	0	0	0	0.666666667	0.6	0	0	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900115135	0.666666667	0.714285714	0	0.333333333	1	0.181818182	0	0.25	0	0.222222222	0.142857143	0.25	0	1	0.666666667	0	0	0	0	0.4	0	0.2	0.166666667	0.285714286	0.6	0.285714286	0	1	1
GCF_900115145	0	0.714285714	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	1	0.571428571	0.111111111	1	1
GCF_900115165	0	1	0.8	1	0.5	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.4	0	0.875	0.666666667	0.857142857	0.6	0.444444444	0.555555556	1	1
GCF_900115185	0	0.142857143	0.6	0	1	0.272727273	1	0.25	0	0.714285714	0.571428571	0	0	0.5	0.666666667	0.2	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	0.8	0.25	0.111111111	1	1
GCF_900115205	0.666666667	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900115365	0.333333333	0.714285714	0.4	1	1	0.090909091	0.833333333	1	1	1	1	1	0.5	1	0.333333333	0.8	1	0.5	0	0.6	0	0.8	0.166666667	0.142857143	0.8	0.285714286	0	1	1
GCF_900115795	0.666666667	0.857142857	0.6	0.333333333	0.166666667	0	0.166666667	0.4	0	0.833333333	0.428571429	0.25	0	0.5	0.666666667	0.4	0	0	0.111111111	1	0.142857143	0.4	0.166666667	1	0.8	0.714285714	0	0.666666667	1
GCF_900115815	0	0.857142857	0.2	1	1	0.454545455	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.222222222	0.375	0.142857143	0.875	0.666666667	0.857142857	0.8	0.25	0.555555556	1	1
GCF_900116005	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.2	0	0.875	0.666666667	0.857142857	0.8	0.444444444	0.555555556	1	1
GCF_900116045	1	0.857142857	0.6	1	1	0.090909091	0.666666667	1	1	1	0.714285714	1	0.5	1	0.333333333	0.8	0.666666667	0.333333333	1	0.8	0	1	1	0.857142857	0.4	0.571428571	0.333333333	1	1
GCF_900116115	0	0.142857143	0.6	0.666666667	0.5	0.181818182	1	1	1	0.888888889	0.714285714	1	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.8	0.285714286	1	0.5	0.857142857	1	0.25	0.111111111	1	1
GCF_900116195	0	0.857142857	0.8	1	1	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.8	0	0.875	0.666666667	0.857142857	1	0.5	0.555555556	1	1
GCF_900116285	0	0.857142857	0.2	1	1	0.545454545	1	1	1	1	0.714285714	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.875	0.666666667	0.857142857	1	0.444444444	0.555555556	1	1
GCF_900116365	0.666666667	0.714285714	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.875	0.285714286	1	0.5	1	1	0.75	0.111111111	1	1
GCF_900116395	0.333333333	0.857142857	0.6	1	1	0.090909091	0.833333333	1	1	1	0.857142857	1	0.5	1	1	1	1	0.5	0	0.8	0	0.5	0.166666667	0.285714286	0.6	0.5	0	1	1
GCF_900116665	0	0.142857143	0.6	0.666666667	0.5	0.272727273	1	1	1	0.857142857	0.714285714	0.25	0.5	0.5	0.666666667	1	1	0.5	0.555555556	0.875	0.285714286	1	0.5	1	0.8	0.75	0.111111111	1	1
GCF_900116755	1	0.857142857	0.4	1	1	0.090909091	0.666666667	1	1	0.857142857	0.714285714	1	0.5	1	0.333333333	0.6	0.666666667	0.5	0	1	0	0.7	1	1	0.6	0.714285714	0	1	1
GCF_900116765	0	0.857142857	0.4	1	0.5	0.545454545	1	1	1	1	0.857142857	1	0.5	1	1	0.8	1	0.666666667	0.111111111	0.625	0	0.9	0.666666667	0.857142857	0.6	0.2	0.555555556	1	1
GCF_900116865	0.333333333	0.857142857	0.6	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	1	0	0.2	0.166666667	1	0.8	0.714285714	0	1	1
GCF_900116875	0.333333333	0.857142857	0	1	1	0.090909091	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	1	0.8	1	0.5	0	0.2	0	0.2	0.166666667	1	0.4	0.714285714	0	1	1
GCF_900119145	0.666666667	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	1	1	0.25	0.5	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	1	1	0.75	0.111111111	1	1
GCF_900119185	1	0.142857143	0.6	0.666666667	1	0.272727273	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	1	0.5	0.555555556	0.8	0.285714286	1	0.5	1	1	0.571428571	0.111111111	1	1
GCF_900119285	0	0.142857143	0.6	0.666666667	1	0	1	1	1	1	0.857142857	0.25	0.5	0.5	0.666666667	0.8	0.666666667	0	0.444444444	1	0.285714286	0.4	0.5	1	0.8	0.25	0.111111111	0.666666667	1
GCF_900119795	0.666666667	0.142857143	0.6	0.666666667	1	0.181818182	1	1	1	0.857142857	1	0.25	0	0.5	0.666666667	1	0.666666667	0.5	0.555555556	0.75	0.285714286	1	0.5	0.857142857	0.8	0.571428571	0.111111111	1	1
GCF_900120155	0.333333333	0.857142857	0	1	1	0.181818182	0.833333333	1	1	0.857142857	0.714285714	1	0.5	1	0.666666667	0.6	0.333333333	0.5	0	0.4	0	0.4	0.166666667	0.285714286	0.8	0.428571429	0	1	1
GCF_900120195	0.333333333	0.857142857	0	1	1	0.090909091	0.833333333	1	1	1	0.571428571	1	0.5	1	1	1	1	0.5	0	1	0	0.7	0.166666667	1	0.8	0.714285714	0	1	1
